country_name,country_code,series_code,yr_2015,yr_2016,yr_2017,yr_2018,yr_2019
Benin,BEN,EXT_CHE,34.2299995422363,30.5599994659424,19.4799995422363,30.0400009155273,24.3400001525879
Botswana,BWA,EXT_CHE,7.03000020980835,5.67000007629395,9.60999965667725,6.25,6.15000009536743
Burkina Faso,BFA,EXT_CHE,24.6700000762939,23.4799995422363,18,15.1800003051758,15.8000001907349
Burundi,BDI,EXT_CHE,9.77999973297119,32.1500015258789,31.3099994659424,32.5999984741211,25.6499996185303
Cameroon,CMR,EXT_CHE,9.89999961853027,9.8100004196167,9.52000045776367,8.69999980926514,14.210000038147
Cabo Verde,CPV,EXT_CHE,4.09999990463257,5.1100001335144,7.98000001907349,9.39999961853027,6.84000015258789
Central African Republic,CAF,EXT_CHE,41.4000015258789,32.8199996948242,31.4599990844727,51.3800010681152,28.1200008392334
Chad,TCD,EXT_CHE,17.0300006866455,22.0799999237061,20.3099994659424,15.3999996185303,20.4300003051758
Comoros,COM,EXT_CHE,10.789999961853,12.6599998474121,19.7999992370605,13.1400003433228,17.5699996948242
"Congo, Dem. Rep.",COD,EXT_CHE,39.2700004577637,43.2299995422363,42.4700012207031,35.2200012207031,38.8300018310547
"Congo, Rep.",COG,EXT_CHE,18.9099998474121,5.1100001335144,7.25,5.48000001907349,8.35000038146973
Cote d'Ivoire,CIV,EXT_CHE,13.0799999237061,14.9300003051758,13.0299997329712,12.2799997329712,15.2399997711182
Djibouti,DJI,EXT_CHE,23.1900005340576,26.9699993133545,25.8600006103516,19.7700004577637,20.7600002288818
"Egypt, Arab Rep.",EGY,EXT_CHE,0.200000002980232,1.00999999046326,0.319999992847443,0.660000026226044,1.05999994277954
Equatorial Guinea,GNQ,EXT_CHE,1.24000000953674,1.19000005722046,2.09999990463257,2.34999990463257,0.910000026226044
Eritrea,ERI,EXT_CHE,41.2299995422363,22.7000007629395,32.0400009155273,35.5,39.2000007629395
Ethiopia,ETH,EXT_CHE,18.2600002288818,20.2299995422363,35.3600006103516,36.0999984741211,34.0999984741211
Gabon,GAB,EXT_CHE,0.819999992847443,0.689999997615814,0.610000014305115,1.22000002861023,0.569999992847443
"Gambia, The",GMB,EXT_CHE,34.9500007629395,36.4199981689453,48.8300018310547,56.1300010681152,45.2700004577637
Ghana,GHA,EXT_CHE,24.9300003051758,12.8000001907349,13.5200004577637,11.0200004577637,11.2700004577637
Guinea,GIN,EXT_CHE,23.4599990844727,27.2299995422363,9.5,10.789999961853,10.8000001907349
Guinea-Bissau,GNB,EXT_CHE,23.4599990844727,26.6900005340576,21.1700000762939,25.75,25.3199996948242
Kenya,KEN,EXT_CHE,17.9200000762939,16.2099990844727,21.0900001525879,22.1499996185303,18.5100002288818
Lesotho,LSO,EXT_CHE,24.2800006866455,24.3700008392334,28.8500003814697,38.2999992370605,42.2900009155273
Liberia,LBR,EXT_CHE,33.2400016784668,30.1900005340576,27.6900005340576,24.9500007629395,24.6900005340576
Libya,LBY,EXT_CHE,NULL,NULL,NULL,NULL,NULL
Madagascar,MDG,EXT_CHE,28.3899993896484,26.4400005340576,22.7299995422363,29.5900001525879,28.2299995422363
Malawi,MWI,EXT_CHE,53.5,53.7099990844727,59.8600006103516,57.439998626709,43.560001373291
Mali,MLI,EXT_CHE,41.3199996948242,30.2299995422363,28.6299991607666,35,33.4500007629395
Mauritius,MUS,EXT_CHE,2.59999990463257,0.230000004172325,0.490000009536743,0.5,0.28999999165535
Mauritania,MRT,EXT_CHE,8.64000034332275,2.34999990463257,8.53999996185303,9.30000019073486,11.8699998855591
Morocco,MAR,EXT_CHE,0.209999993443489,0.159999996423721,0.219999998807907,0.180000007152557,0.720000028610229
Mozambique,MOZ,EXT_CHE,54.6800003051758,59.939998626709,62.689998626709,62.2999992370605,62.7200012207031
Namibia,NAM,EXT_CHE,5.71000003814697,6.96999979019165,6.76999998092651,4.67000007629395,4.65000009536743
Niger,NER,EXT_CHE,24.5599994659424,14.7600002288818,14.4799995422363,11.8100004196167,15.25
Nigeria,NGA,EXT_CHE,9.92000007629395,10.3199996948242,7.92000007629395,7.38000011444092,12.75
Rwanda,RWA,EXT_CHE,42.189998626709,43.2599983215332,39.3400001525879,39.3300018310547,33.7900009155273
Sao Tome and Principe,STP,EXT_CHE,51.0299987792969,43.8899993896484,37.9099998474121,33.9500007629395,33.4799995422363
Senegal,SEN,EXT_CHE,17.9799995422363,17.3299999237061,16.1800003051758,21.6000003814697,17.9300003051758
Seychelles,SYC,EXT_CHE,0.340000003576279,3.92000007629395,0.589999973773956,0.379999995231628,0
Sierra Leone,SLE,EXT_CHE,50.1800003051758,40.9900016784668,34.7599983215332,28.8700008392334,29.9799995422363
Somalia,SOM,EXT_CHE,NULL,NULL,NULL,NULL,NULL
South Africa,ZAF,EXT_CHE,1.66999995708466,2.03999996185303,1.08000004291534,1.12999999523163,1.10000002384186
South Sudan,SSD,EXT_CHE,NULL,NULL,68.120002746582,62.5299987792969,54.9700012207031
Sudan,SDN,EXT_CHE,1.94000005722046,2.02999997138977,5.38000011444092,7.71000003814697,6.55999994277954
Eswatini,SWZ,EXT_CHE,32.6699981689453,32.6500015258789,23.75,29.5200004577637,26.1200008392334
Tanzania,TZA,EXT_CHE,37.8400001525879,36.4099998474121,39.2099990844727,40.7099990844727,36.1399993896484
Togo,TGO,EXT_CHE,15.5299997329712,18.9300003051758,15.0200004577637,9.51000022888184,9.11999988555908
Tunisia,TUN,EXT_CHE,0.0299999993294477,0.689999997615814,0.46000000834465,0.46000000834465,0.360000014305115
Uganda,UGA,EXT_CHE,42.9300003051758,41.2599983215332,43.1399993896484,43.5099983215332,42.0200004577637
Zimbabwe,ZWE,EXT_CHE,24.2600002288818,27.9099998474121,30.7000007629395,25.1700000762939,29.5499992370605
Zambia,ZMB,EXT_CHE,36.3600006103516,42.5,40.5900001525879,44.3699989318848,43.7000007629395
Algeria,DZA,EXT_CAP,0.0799999982118607,0.0500000007450581,0.0700000002980232,0.0700000002980232,0.109999999403954
Angola,AGO,EXT_CAP,2.90000009536743,3.46000003814697,3.55999994277954,2.91000008583069,2.25999999046326
Benin,BEN,EXT_CAP,10.7200002670288,9.10000038146973,5.80000019073486,9.34000015258789,7.09000015258789
Botswana,BWA,EXT_CAP,27.3700008392334,22.8199996948242,46.5400009155273,30.9099998474121,29.6100006103516
Burkina Faso,BFA,EXT_CAP,8.27000045776367,9.61999988555908,8.01000022888184,6.1100001335144,6.69000005722046
Burundi,BDI,EXT_CAP,1.91999995708466,7,7.25,7.30000019073486,5.28000020980835
Cameroon,CMR,EXT_CAP,4.92999982833862,4.98999977111816,4.73999977111816,4.63000011444092,7.67000007629395
Cabo Verde,CPV,EXT_CAP,6.01999998092651,7.76000022888184,13.8800001144409,17.8999996185303,12.1700000762939
Central African Republic,CAF,EXT_CAP,7.86999988555908,7.19000005722046,9.44999980926514,27.5799999237061,10.460000038147
Chad,TCD,EXT_CAP,5.98000001907349,7.82000017166138,6.21999979019165,4.57000017166138,6.09999990463257
Comoros,COM,EXT_CAP,6.17000007629395,7.5,13.8100004196167,9.11999988555908,12.710000038147
"Congo, Dem. Rep.",COD,EXT_CAP,7.75,8.89999961853027,8.25,6.51999998092651,7.98999977111816
"Congo, Rep.",COG,EXT_CAP,11.3800001144409,2.91000008583069,3.97000002861023,2.71000003814697,4.05000019073486
Cote d'Ivoire,CIV,EXT_CAP,8.3100004196167,10.0799999237061,9.09000015258789,8.85999965667725,11.4399995803833
Djibouti,DJI,EXT_CAP,19.0900001525879,20.7299995422363,18.6800003051758,14.0500001907349,12.8299999237061
"Egypt, Arab Rep.",EGY,EXT_CAP,0.370000004768372,1.54999995231628,0.360000014305115,0.829999983310699,1.5900000333786
Equatorial Guinea,GNQ,EXT_CAP,4.09000015258789,3.47000002861023,6.01000022888184,7.30999994277954,2.32999992370605
Eritrea,ERI,EXT_CAP,11.0600004196167,5.1399998664856,6.65999984741211,8.51000022888184,9.89999961853027
Ethiopia,ETH,EXT_CAP,4.36999988555908,5.07000017166138,8.8100004196167,8.77000045776367,9.11999988555908
Gabon,GAB,EXT_CAP,1.61000001430511,1.49000000953674,1.22000002861023,2.67000007629395,1.22000002861023
"Gambia, The",GMB,EXT_CAP,7.32999992370605,9.27000045776367,13.7600002288818,20.1000003814697,13.460000038147
Ghana,GHA,EXT_CAP,20.0900001525879,8.5600004196167,9.1899995803833,8.47000026702881,8.48999977111816
Guinea,GIN,EXT_CAP,10.4799995422363,10.7600002288818,3.1800000667572,3.84999990463257,4.65000009536743
Guinea-Bissau,GNB,EXT_CAP,12.6599998474121,15.5299997329712,11.9099998474121,15.7700004577637,15.8500003814697
Kenya,KEN,EXT_CAP,12.5,11.75,13.7299995422363,16.2900009155273,15.4399995803833
Lesotho,LSO,EXT_CAP,25.2900009155273,21.8199996948242,31.9899997711182,47.75,52.5200004577637
Liberia,LBR,EXT_CAP,24.4200000762939,21.1299991607666,17.8600006103516,15.2799997329712,12.9799995422363
Libya,LBY,EXT_CAP,NULL,NULL,NULL,NULL,NULL
Madagascar,MDG,EXT_CAP,6.59999990463257,6.6100001335144,5.67000007629395,6.6100001335144,5.59999990463257
Malawi,MWI,EXT_CAP,19.0900001525879,18.6499996185303,22.9799995422363,21.5,13.2399997711182
Mali,MLI,EXT_CAP,12.7600002288818,8.90999984741211,8.72999954223633,11.6899995803833,11.4700002670288
Mauritius,MUS,EXT_CAP,13.75,1.25,3.00999999046326,3.27999997138977,2.00999999046326
Mauritania,MRT,EXT_CAP,4.84000015258789,1.12000000476837,4.5,5.32999992370605,6.86999988555908
Morocco,MAR,EXT_CAP,0.310000002384186,0.239999994635582,0.360000014305115,0.319999992847443,1.25
Mozambique,MOZ,EXT_CAP,21.6700000762939,18.4400005340576,22.4400005340576,25.3700008392334,24.75
Namibia,NAM,EXT_CAP,27.9099998474121,29.5499992370605,31.7099990844727,21.7000007629395,19.8799991607666
Niger,NER,EXT_CAP,6.3600001335144,3.32999992370605,4.17999982833862,3.5699999332428,4.78999996185303
Nigeria,NGA,EXT_CAP,9.69999980926514,8.1899995803833,5.84999990463257,4.90999984741211,9.10999965667725
Rwanda,RWA,EXT_CAP,21.0900001525879,22.4300003051758,19.4099998474121,20.5699996948242,17.3700008392334
Sao Tome and Principe,STP,EXT_CAP,43.4900016784668,48.2700004577637,44.3499984741211,39.0499992370605,36.310001373291
Senegal,SEN,EXT_CAP,9.60999965667725,9.38000011444092,8.8100004196167,13.3500003814697,10.6000003814697
Seychelles,SYC,EXT_CAP,2.25,30.2600002288818,4.57000017166138,3.19000005722046,0
Sierra Leone,SLE,EXT_CAP,60.6699981689453,35.7000007629395,16.2299995422363,12.7799997329712,13.8400001525879
Somalia,SOM,EXT_CAP,NULL,NULL,NULL,NULL,NULL
South Africa,ZAF,EXT_CAP,8.43000030517578,9.51000022888184,5.78999996185303,6.3899998664856,6.03000020980835
South Sudan,SSD,EXT_CAP,NULL,NULL,17.9699993133545,16.7000007629395,12.4399995803833
Sudan,SDN,EXT_CAP,3.07999992370605,3.36999988555908,10.3500003814697,4.59000015258789,3.07999992370605
Eswatini,SWZ,EXT_CAP,84.7799987792969,76.2799987792969,64.9199981689453,88,68.9700012207031
Tanzania,TZA,EXT_CAP,12.710000038147,13.539999961853,15.6000003814697,17.1100006103516,14.5799999237061
Togo,TGO,EXT_CAP,5.92999982833862,8.14000034332275,8.10000038146973,5.21999979019165,4.65999984741211
Tunisia,TUN,EXT_CAP,0.0799999982118607,1.67999994754791,1.0900000333786,1.0900000333786,0.839999973773956
Uganda,UGA,EXT_CAP,16.8999996185303,15.7799997329712,13.2399997711182,13.9499998092651,13.6199998855591
Zimbabwe,ZWE,EXT_CAP,26.1200008392334,31.3700008392334,35.5099983215332,35.5800018310547,30.4500007629395
Zambia,ZMB,EXT_CAP,21.5799999237061,24.3799991607666,27.2700004577637,33.8600006103516,30.2999992370605
Algeria,DZA,EXT_CAP_PPP,0.219999998807907,0.150000005960464,0.209999993443489,0.200000002980232,0.330000013113022
Angola,AGO,EXT_CAP_PPP,5.1100001335144,7.01999998092651,6.3600001335144,6.28999996185303,5.6399998664856
Benin,BEN,EXT_CAP_PPP,28.7299995422363,25.1599998474121,15.5299997329712,24.3600006103516,19.9599990844727
Botswana,BWA,EXT_CAP_PPP,62.5900001525879,54.3800010681152,101.730003356934,67.4400024414063,69
Burkina Faso,BFA,EXT_CAP_PPP,21.6900005340576,26.5,22.2800006866455,16.3299999237061,19.3400001525879
Burundi,BDI,EXT_CAP_PPP,5.28999996185303,19.7800006866455,19.1399993896484,20.9699993133545,15.8500003814697
Cameroon,CMR,EXT_CAP_PPP,12.1000003814697,12.460000038147,11.8100004196167,11.1300001144409,19.3500003814697
Cabo Verde,CPV,EXT_CAP_PPP,11.8500003814697,15.6700000762939,28,34.7900009155273,25.2999992370605
Central African Republic,CAF,EXT_CAP_PPP,16.3999996185303,15.210000038147,19.1399993896484,55.4000015258789,22.0599994659424
Chad,TCD,EXT_CAP_PPP,14.0200004577637,18.7600002288818,14.8100004196167,10.1700000762939,14.1800003051758
Comoros,COM,EXT_CAP_PPP,13.4499998092651,16.8799991607666,31.6399993896484,20.2399997711182,29.6299991607666
"Congo, Dem. Rep.",COD,EXT_CAP_PPP,14.1099996566772,18.1900005340576,18.7099990844727,13.0200004577637,15.7700004577637
"Congo, Rep.",COG,EXT_CAP_PPP,21.5599994659424,5.44999980926514,7.73999977111816,4.19999980926514,6.82000017166138
Cote d'Ivoire,CIV,EXT_CAP_PPP,19.6000003814697,23.6599998474121,20.8099994659424,19.7399997711182,27.3600006103516
Djibouti,DJI,EXT_CAP_PPP,32.8300018310547,34.7099990844727,31.3099994659424,24.0400009155273,21.6200008392334
"Egypt, Arab Rep.",EGY,EXT_CAP_PPP,1.24000000953674,6.07000017166138,1.96000003814697,3.8199999332428,6.15999984741211
Equatorial Guinea,GNQ,EXT_CAP_PPP,8.72000026702881,7.67999982833862,14.0200004577637,15.0299997329712,5.55000019073486
Eritrea,ERI,EXT_CAP_PPP,29.1800003051758,13.5900001525879,18.3600006103516,25.7800006866455,32.0800018310547
Ethiopia,ETH,EXT_CAP_PPP,11.5699996948242,13.6899995803833,24.6800003051758,25.7299995422363,25.6200008392334
Gabon,GAB,EXT_CAP_PPP,3.21000003814697,3.04999995231628,2.53999996185303,5.07000017166138,2.46000003814697
"Gambia, The",GMB,EXT_CAP_PPP,22.9400005340576,27.75,41.9500007629395,60.6500015258789,40.1599998474121
Ghana,GHA,EXT_CAP_PPP,58.9700012207031,21.6599998474121,22.6800003051758,20.4599990844727,21.7900009155273
Guinea,GIN,EXT_CAP_PPP,24.7999992370605,30.5499992370605,8.98999977111816,11.210000038147,12.9099998474121
Guinea-Bissau,GNB,EXT_CAP_PPP,33.5,41.0099983215332,31.0599994659424,40.4500007629395,47.2099990844727
Kenya,KEN,EXT_CAP_PPP,31.4500007629395,30.2900009155273,35.3300018310547,41.0800018310547,38.4300003051758
Lesotho,LSO,EXT_CAP_PPP,67.9000015258789,64.0400009155273,77.4199981689453,110.029998779297,132.610000610352
Liberia,LBR,EXT_CAP_PPP,44.4099998474121,40.7799987792969,38.7400016784668,34.5900001525879,31.1100006103516
Libya,LBY,EXT_CAP_PPP,NULL,NULL,NULL,NULL,NULL
Madagascar,MDG,EXT_CAP_PPP,21.8400001525879,22.3299999237061,17.4400005340576,20.7099990844727,18.4099998474121
Malawi,MWI,EXT_CAP_PPP,51.1100006103516,60.5499992370605,66.8300018310547,60.2200012207031,35.5900001525879
Mali,MLI,EXT_CAP_PPP,34.5299987792969,24.9699993133545,23.6299991607666,30.5599994659424,31.6299991607666
Mauritius,MUS,EXT_CAP_PPP,28.5599994659424,2.67000007629395,6.1399998664856,6.65000009536743,4.30999994277954
Mauritania,MRT,EXT_CAP_PPP,13.3299999237061,3.4300000667572,14.4700002670288,17.1800003051758,22.2099990844727
Morocco,MAR,EXT_CAP_PPP,0.759999990463257,0.600000023841858,0.860000014305115,0.75,3.04999995231628
Mozambique,MOZ,EXT_CAP_PPP,47.4300003051758,58.6300010681152,62.439998626709,66.5999984741211,65.7399978637695
Namibia,NAM,EXT_CAP_PPP,60.6100006103516,67.7600021362305,60.1300010681152,40.1800003051758,40.3499984741211
Niger,NER,EXT_CAP_PPP,15.039999961853,7.67999982833862,9.39000034332275,7.67999982833862,11.0500001907349
Nigeria,NGA,EXT_CAP_PPP,19.2700004577637,19.7000007629395,15.4200000762939,12.039999961853,20.6900005340576
Rwanda,RWA,EXT_CAP_PPP,50.6699981689453,56.6800003051758,49.6500015258789,56.1699981689453,49.2400016784668
Sao Tome and Principe,STP,EXT_CAP_PPP,104.589996337891,109.769996643066,95.9000015258789,80.4300003051758,75.9400024414063
Senegal,SEN,EXT_CAP_PPP,23.4200000762939,22.7099990844727,20.7199993133545,30.9300003051758,25.9699993133545
Seychelles,SYC,EXT_CAP_PPP,3.6800000667572,51.5699996948242,7.82999992370605,5.59000015258789,0
Sierra Leone,SLE,EXT_CAP_PPP,163.800003051758,113.699996948242,53.3800010681152,40.7799987792969,47.0699996948242
Somalia,SOM,EXT_CAP_PPP,NULL,NULL,NULL,NULL,NULL
South Africa,ZAF,EXT_CAP_PPP,18.4699993133545,22.7099990844727,12.0100002288818,12.9700002670288,13.1000003814697
South Sudan,SSD,EXT_CAP_PPP,NULL,NULL,57.5200004577637,40.1599998474121,34.6300010681152
Sudan,SDN,EXT_CAP_PPP,6.25,6.21000003814697,14.9799995422363,15.6000003814697,13.4099998474121
Eswatini,SWZ,EXT_CAP_PPP,203.210006713867,193.860000610352,139.380004882813,186.979995727539,159.449996948242
Tanzania,TZA,EXT_CAP_PPP,31.4899997711182,34.7400016784668,39.2900009155273,42.7900009155273,35.9099998474121
Togo,TGO,EXT_CAP_PPP,14.5100002288818,19.7999992370605,19.6200008392334,12.210000038147,11.4499998092651
Tunisia,TUN,EXT_CAP_PPP,0.209999993443489,4.71999979019165,3.3199999332428,3.49000000953674,2.83999991416931
Uganda,UGA,EXT_CAP_PPP,48.6599998474121,44.5299987792969,37.6199989318848,40.0900001525879,38.8199996948242
Zimbabwe,ZWE,EXT_CAP_PPP,48.4300003051758,60.1199989318848,69.4499969482422,67.7600021362305,61.5900001525879
Zambia,ZMB,EXT_CAP_PPP,55.3199996948242,64.7799987792969,61.9099998474121,80.5599975585938,84.1399993896484
Algeria,DZA,OOP_CHE,28.2099990844727,30.8799991607666,32.5400009155273,32.6300010681152,33.439998626709
Angola,AGO,OOP_CHE,33.5200004577637,35.2099990844727,34.1199989318848,36.6300010681152,37.4599990844727
Benin,BEN,OOP_CHE,40.5,43,43.8699989318848,44.6800003051758,47.0400009155273
Botswana,BWA,OOP_CHE,3.57999992370605,3.30999994277954,2.99000000953674,3.08999991416931,3.14000010490417
Burkina Faso,BFA,OOP_CHE,36.0299987792969,31.3799991607666,31.6800003051758,35.8300018310547,34.689998626709
Burundi,BDI,OOP_CHE,30.5400009155273,25.9500007629395,25.8299999237061,23.8700008392334,24.6800003051758
Cameroon,CMR,OOP_CHE,69.8499984741211,69.8300018310547,75.8199996948242,75.129997253418,72.5299987792969
Cabo Verde,CPV,OOP_CHE,27.75,28.6900005340576,27.3899993896484,27.2099990844727,24.9400005340576
Central African Republic,CAF,OOP_CHE,48.7799987792969,55.2099990844727,56.4199981689453,41.6699981689453,60.3199996948242
Chad,TCD,OOP_CHE,56.7200012207031,56.6500015258789,59.2099990844727,62.3699989318848,57.2200012207031
Comoros,COM,OOP_CHE,74.9899978637695,71.2699966430664,63.8400001525879,67.2600021362305,61.8300018310547
"Congo, Dem. Rep.",COD,OOP_CHE,37.4300003051758,37.2900009155273,40.1199989318848,41.6100006103516,38.5
"Congo, Rep.",COG,OOP_CHE,32.4599990844727,44.2599983215332,45.5900001525879,50.2599983215332,45.8600006103516
Cote d'Ivoire,CIV,OOP_CHE,42.5900001525879,40.0099983215332,39.2200012207031,39.2900009155273,37.2900009155273
Djibouti,DJI,OOP_CHE,20.5400009155273,23.1800003051758,26.1599998474121,29.1000003814697,24.1499996185303
"Egypt, Arab Rep.",EGY,OOP_CHE,59.4500007629395,59,56.4000015258789,62.2599983215332,62.75
Equatorial Guinea,GNQ,OOP_CHE,77.1500015258789,74.3600006103516,75.4300003051758,75.1100006103516,75.4700012207031
Eritrea,ERI,OOP_CHE,42.1399993896484,56.4599990844727,40.939998626709,48.9000015258789,43.2000007629395
Ethiopia,ETH,OOP_CHE,36.7400016784668,35.4300003051758,34.4000015258789,35.439998626709,37.8800010681152
Gabon,GAB,OOP_CHE,25.8999996185303,22.5499992370605,25.1599998474121,23.1100006103516,23.0900001525879
"Gambia, The",GMB,OOP_CHE,23.4200000762939,26.4599990844727,21.5799999237061,18.5300006866455,23.1900005340576
Ghana,GHA,OOP_CHE,35.7999992370605,37.8199996948242,41.4099998474121,37.4199981689453,36.2200012207031
Guinea,GIN,OOP_CHE,49.3499984741211,49.7599983215332,64.5999984741211,67.120002746582,59.2200012207031
Guinea-Bissau,GNB,OOP_CHE,66.9199981689453,64.5800018310547,68.4100036621094,63.9099998474121,65.1600036621094
Kenya,KEN,OOP_CHE,26.8999996185303,25,23.2800006866455,23.3700008392334,24.2999992370605
Lesotho,LSO,OOP_CHE,16.1800003051758,17.1499996185303,15.539999961853,14.1000003814697,13.7600002288818
Liberia,LBR,OOP_CHE,46.6500015258789,46.8800010681152,47.9700012207031,47.2999992370605,54.4000015258789
Libya,LBY,OOP_CHE,NULL,NULL,NULL,NULL,NULL
